TIME,LABEL,Set,Movement,Moment,Since,Type,end,Sequence,Rest,Gap,Connect,Elide,Phr_end,Phr_begining,Rubato,Rit,Fermata,Precision,Cresc,Fp,Diminuendo,TextDec,Drone,TextInc,revisedT,old_TIME,old_Ratio,Ratio,SoundAmp_pre,SoundAmp_post,SoundAmp_shift,OnsetRate_pre,OnsetRate_post,OnsetRate_shift,QoMmean_pre,QoMmean_post,QoMmean_shift,QoMmedian_pre,QoMmedian_post,QoMmedian_shift
6420.18,New Point,4,1,188,11.85,Low_Rest,0.0,0.0,0,1,0,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,6420.18,0.5652173913,0.5529411764705883,0.08846073751576768,0.007579661749879184,-0.08088107576588849,0.264,0.06,-0.20400000000000001,0.08691096687376074,0.07037891170541608,-0.01653205516834466,0.062845280250007,0.052579063414798045,-0.01026621683520896
6433.07,New Point,4,1,189,12.9,Low_Rest,0.0,0.0,0,1,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,6433.07,0.4608695652,0.49411764705882355,0.016157002996303883,0.0029014880477510946,-0.013255514948552788,0.0,0.0,0.0,0.0678500560416653,0.06273065125625431,-0.005119404785410994,0.05393098092312778,0.049544458958002184,-0.004386521965125595
6448.01,New Point,4,1,190,14.93,Low_Rest,0.0,0.0,0,1,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,6448.01,0.4434782609,0.49411764705882355,0.10302994748486247,0.007396877743255825,-0.09563306974160664,0.17600000000000002,0.20400000000000001,0.027999999999999997,0.07770679281355666,0.07142604485196043,-0.006280747961596236,0.05947253558151212,0.05749577235781399,-0.001976763223698136
6464.86,New Point,4,1,191,16.86,Low_Rest,0.0,0.0,0,1,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,6464.86,0.3913043478,0.47058823529411764,0.08836691000883168,0.007416165202601426,-0.08095074480623025,0.392,0.20400000000000001,-0.188,0.08091739282338686,0.07169225452615928,-0.009225138297227584,0.05561886335681632,0.05479763214384668,-0.0008212312129696336
6472.52,New Point,4,1,192,7.65,Low_Rest,0.0,0.0,0,1,0,0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,6472.52,0.4260869565,0.5058823529411764,0.011304574749301974,0.0023246753241216397,-0.008979899425180335,0.08,0.25199999999999995,0.17199999999999993,0.0681494685113501,0.0646038547064597,-0.0035456138048904073,0.054533803472694944,0.055425566334176155,0.0008917628614812101
6477.533333,New Point,4,1,193,4.83,Low_Rest,0.0,0.0,0,1,0,0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,6477.35,0.452173913,0.5058823529411764,0.030628728003949744,0.016156913515904266,-0.014471814488045479,0.192,0.148,-0.04400000000000001,0.07357202175550603,0.07599342942986367,0.0024214076743576396,0.05961046625856585,0.05193313438749112,-0.007677331871074729
6490.9,e-1,4,1,194,13.55,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,6490.9,0.5043478261,0.5764705882352941,0.00674079474958462,0.0022071761775674195,-0.004533618572017201,0.21200000000000002,0.06,-0.15200000000000002,0.06878381180615852,0.05745626269737641,-0.011327549108782108,0.0584594881957466,0.047780838629936935,-0.010678649565809668
6541.55,New Point,4,2,195,50.64,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,6541.55,0.452173913,0.5176470588235295,0.05524043846697942,0.013439552415425899,-0.04180088605155352,0.048,0.0,-0.048,0.08334537567063838,0.0728392390122691,-0.010506136658369275,0.0695109594834955,0.057838994138986355,-0.01167196534450915
6568.41,New Point,4,2,196,26.86,Low_Rest,0.0,0.0,0,0,1,1,1.0,1.0,0,0,0,0,0,0,1,1,0,0,0,6568.41,0.3826086957,0.4470588235294118,0.07584421749443225,0.014790130002276788,-0.06105408749215546,0.26799999999999996,0.13599999999999998,-0.13199999999999998,0.07923599910088557,0.08329700962632439,0.004061010525438821,0.06136682735184855,0.06386590878220101,0.0024990814303524622
6579.44,New Point,4,2,197,10.7,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,6579.1,0.4173913043,0.49411764705882355,0.029574387737404256,0.017975650246954463,-0.011598737490449793,0.388,0.20400000000000001,-0.184,0.10884456290270395,0.08431746872002026,-0.024527094182683687,0.07009640499076507,0.07169035893231411,0.0015939539415490422
6591.01,New Point,4,2,198,11.91,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,1,0,0,6591.01,0.4869565217,0.6352941176470588,0.11670168252229181,0.017842938753502135,-0.09885874376878967,0.44800000000000006,0.052000000000000005,-0.3960000000000001,0.07925170843721731,0.08031762188821398,0.0010659134509966722,0.06917050433657976,0.057597923019176656,-0.011572581317403102
6606.133333,New Point,4,2,199,14.73,Low_Rest,0.0,0.0,0,0,1,1,1.0,1.0,0,0,0,0,0,0,1,1,0,0,1,6605.74,0.3826086957,0.4235294117647059,0.03782383424465521,0.013654374998732264,-0.02416945924592295,0.33999999999999997,0.272,-0.06799999999999995,0.07715358504577308,0.07688850731810952,-0.00026507772766355686,0.06091185863424307,0.06824362168085427,0.007331763046611199
6614.96,New Point,4,2,200,9.09,Low_Rest,0.0,0.0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,1,6614.83,0.4434782609,0.4588235294117647,0.01343440925055725,0.010918545496930802,-0.002515863753626448,0.29200000000000004,0.33999999999999997,0.04799999999999993,0.08135415618975306,0.07535037960646498,-0.006003776583288073,0.06636597085686734,0.06070284151348163,-0.005663129343385705
6618.94,e-1,4,2,201,4.11,Low_Rest,0.0,0.0,1,1,1,0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,0,6618.94,0.4608695652,0.47058823529411764,0.007608828326487213,0.0025494509013584826,-0.00505937742512873,0.26399999999999996,0.13999999999999999,-0.12399999999999997,0.0739119253248445,0.07063712997684277,-0.0032747953480017356,0.059306932913296764,0.05890462636484737,-0.0004023065484493951
6628.573333,New Point,4,3,202,10.01,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,6628.94,0.547826087,0.6,0.11084914993245838,0.011231664032210393,-0.09961748590024799,0.388,0.31200000000000006,-0.07599999999999996,0.09220973068896934,0.07279103042399046,-0.019418700264978883,0.06875661726432775,0.06001630071879409,-0.008740316545533658
6659.52,New Point,4,3,203,30.2,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,6659.15,0.4173913043,0.38823529411764707,0.08824604995571092,0.02982122150091469,-0.05842482845479623,0.096,0.22400000000000003,0.12800000000000003,0.09231592243351251,0.09152951282961007,-0.0007864096039024437,0.07179140524776444,0.0751022843561291,0.003310879108364667
6677.96,New Point,4,3,204,19.23,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,6678.37,0.6086956522,0.6235294117647059,0.16293123133918186,0.01543924126115367,-0.14749199007802818,0.44800000000000006,0.16,-0.28800000000000003,0.09860679394931054,0.07177403044839722,-0.02683276350091332,0.06636306210980673,0.05640932420596463,-0.009953737903842103
6701.17,New Point,4,3,205,22.79,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,0,6701.17,0.4782608696,0.5294117647058824,0.06250386252838387,0.05328659400351003,-0.00921726852487384,0.364,0.5479999999999999,0.18399999999999994,0.08573176981347057,0.07615995726861423,-0.00957181254485634,0.07122914472863574,0.06327839554437344,-0.007950749184262307
6711.346667,New Point,4,3,206,9.43,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,6710.59,0.4608695652,0.5176470588235295,0.0532805554857166,0.04014103150596972,-0.013139523979746881,0.396,0.32399999999999995,-0.07200000000000006,0.07747760001833867,0.0835663481135588,0.006088748095220128,0.06495263858549763,0.05938138456987058,-0.005571254015627053
6728.4,New Point,4,3,207,18.54,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,1,6729.13,0.547826087,0.5647058823529412,0.07306421250121774,0.008346268296197215,-0.06471794420502053,0.28400000000000003,0.0,-0.28400000000000003,0.0862625762769175,0.08224002108903869,-0.004022555187878807,0.0664434365274009,0.053317566709475336,-0.013125869817925559
6757.373333,e,4,3,208,28.47,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,1,6757.59,0.4956521739,0.5058823529411764,0.007060364400890655,0.01118198833334937,0.004121623932458714,0.384,0.45199999999999996,0.06799999999999995,0.08815011140005641,0.08940626656392957,0.00125615516387316,0.06907628307561353,0.05626593373878656,-0.012810349336826975
6816.546667,x,5,1,209,58.78,Low_Rest,0.0,0.0,0,0,1,0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,1,6816.38,0.4434782609,0.49411764705882355,0.13788654743395043,0.05915595276483343,-0.078730594669117,0.188,0.012,-0.176,0.14918438933946176,0.14417292949491292,-0.005011459844548843,0.09794084589028602,0.09046404524464105,-0.007476800645644974
6829.266667,x,5,1,210,12.6,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,6828.98,0.4173913043,0.5411764705882353,0.0691744974842592,0.030325420475309523,-0.038849077008949684,0.048,0.148,0.09999999999999999,0.1533055784880048,0.12955198822441166,-0.02375359026359314,0.0956973196033746,0.08663054513503912,-0.009066774468335481
6839.666667,New Point,5,1,211,9.46,Low_Rest,0.0,0.0,0,0,1,0,1.0,1.0,0,0,0,0,0,0,1,1,0,0,1,6838.44,0.4782608696,0.5294117647058824,0.1355797324409495,0.023207784758629682,-0.11237194768231983,0.25200000000000006,0.33599999999999997,0.08399999999999991,0.14935357974632502,0.11870233444435611,-0.030651245301968902,0.08709867835252876,0.08625937362517083,-0.0008393047273579229
6847.186667,New Point,5,1,212,8.57,Low_Rest,0.0,0.0,0,0,1,1,1.0,1.0,0,0,0,0,0,1,1,1,0,0,1,6847.01,0.4086956522,0.4117647058823529,0.0740541000090047,0.03066342376883775,-0.043390676240166945,0.42000000000000004,0.5,0.07999999999999996,0.11332309145304587,0.1257946547714752,0.01247156331842933,0.0749455018874163,0.07709310824417559,0.002147606356759285
6851.96,New Point,5,1,213,4.59,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,6851.6,0.547826087,0.5647058823529412,0.043743060267206,0.01893306748459058,-0.02480999278261542,0.548,0.364,-0.18400000000000005,0.11540067207441315,0.09596657858958904,-0.01943409348482411,0.07859877908726412,0.06877404541798988,-0.009824733669274235
6857.44,New Point,5,1,214,5.43,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,6857.03,0.452173913,0.47058823529411764,0.05938109202397658,0.006891482404588901,-0.05248960961938768,0.5439999999999999,0.6120000000000001,0.06800000000000017,0.08903314717821131,0.08612172263115048,-0.002911424547060837,0.07010058694149686,0.07111965643918541,0.0010190694976885545
6875.44,New Point,5,1,215,17.73,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,6874.77,0.4608695652,0.5176470588235295,0.08723496998502396,0.006839585250407627,-0.08039538473461633,0.22400000000000003,0.33199999999999996,0.10799999999999993,0.12499653069984613,0.11081380213571201,-0.01418272856413412,0.07833032425219079,0.07635373117331537,-0.001976593078875419
6898.586667,x,5,1,216,24.57,Low_Rest,0.0,0.0,0,0,1,1,1.0,0.0,0,1,0,0,0,1,0,0,0,0,1,6899.33,0.5826086957,0.5647058823529412,0.12857354490231088,0.05173289850318954,-0.07684064639912133,0.38,0.384,0.0040000000000000036,0.12473866670537961,0.09604052831039973,-0.02869813839497988,0.0882064436226778,0.06831943885489555,-0.01988700476778224
6902.373333,New Point,5,1,217,2.74,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,0,1,0,0,0,0,1,1,0,0,1,6902.07,0.5304347826,0.5411764705882353,0.11352220498338854,0.006110884272799073,-0.10741132071058947,0.2840000000000001,0.188,-0.09600000000000009,0.09470625166037262,0.07779434067956058,-0.016911910980812045,0.06226994577161099,0.04951476685474865,-0.012755178916862342
6918.826667,New Point,5,1,218,16.24,Low_Rest,0.0,0.0,0,0,1,1,1.0,1.0,0,0,0,0,0,0,1,0,0,0,1,6918.31,0.4,0.5176470588235295,0.09637187001667005,0.026019123014010083,-0.07035274700265998,0.5199999999999999,0.328,-0.1919999999999999,0.1040897883593492,0.09825736616606154,-0.005832422193287667,0.08042604580669092,0.07560195468912512,-0.004824091117565807
6932.5,e,5,1,219,14.19,Low_Rest,2.0,0.0,1,1,0,0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,6932.5,0.2869565217,0.38823529411764707,0.1458240682400311,0.05889585704101607,-0.08692821119901503,0.4327272727272728,0.22545454545454546,-0.20727272727272733,0.11434785110678315,0.11982820318556565,0.005480352078782502,0.08658893914260914,0.07940623129054503,-0.00718270785206411
6979.653333,New Point,6,1,220,47.45,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,1,6979.95,0.6347826087,0.6823529411764706,0.04690528677868778,0.006088363253335391,-0.040816923525352385,0.292,0.38,0.08800000000000002,0.2253013287991219,0.13805348243624882,-0.08724784636287308,0.13099986493813706,0.08492995327917938,-0.046069911658957685
6988.226667,New Point,6,1,221,8.49,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,1,6988.45,0.6,0.6,0.08987262501881331,0.0074686867773093996,-0.08240393824150391,0.388,0.10400000000000001,-0.28400000000000003,0.12505334260071316,0.09109412542136529,-0.03395921717934787,0.0799642100554406,0.06355680753125671,-0.016407402524183892
6999.91,New Point,6,1,222,11.46,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,6999.91,0.547826087,0.6352941176470588,0.06861254946301179,0.0104710962764588,-0.05814145318655299,0.068,0.05600000000000001,-0.011999999999999997,0.10662403597352457,0.08103998154206278,-0.025584054431461792,0.07905104452165165,0.060173588897787386,-0.018877455623864267
7013.213333,New Point,6,1,223,13.74,Low_Rest,0.0,0.0,0,0,1,0,1.0,1.0,1,0,0,0,0,0,1,0,0,0,1,7013.65,0.4869565217,0.47058823529411764,0.06459461747086993,0.0362319424988637,-0.02836267497200623,0.016,0.0,-0.016,0.0985564322775263,0.1040488216356092,0.005492389358082897,0.07344016826815655,0.07796101733752263,0.004520849069366076
7047.0,New Point,6,1,224,33.04,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,1,7046.69,0.4608695652,0.4470588235294118,0.18302296803663554,0.07668083184149507,-0.10634213619514046,0.36,0.11272727272727275,-0.24727272727272726,0.1119134748200986,0.10760678725753073,-0.004306687562567871,0.08054880964557282,0.07625395617558219,-0.004294853469990631
7078.786667,New Point,6,1,225,31.55,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,7078.23,0.4260869565,0.4823529411764706,0.1795297000229343,0.05256394947511454,-0.12696575054781978,0.43200000000000005,0.20400000000000001,-0.22800000000000004,0.11167999648623868,0.11220235809333248,0.0005223616070938047,0.0773976585583895,0.07995066451336454,0.0025530059549750406
7141.466667,New Point,6,1,226,61.79,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,1,7140.02,0.4086956522,0.5176470588235295,0.11816161750389223,0.037748406736593285,-0.08041321076729895,0.33199999999999996,0.24800000000000005,-0.08399999999999991,0.09054692954652868,0.0880590074381685,-0.0024879221083601855,0.06871645835615228,0.06655867991374373,-0.0021577784424085533
7144.213333,New Point,6,1,227,2.95,Low_Rest,0.0,0.0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,1,7142.97,0.4434782609,0.4823529411764706,0.037748406736593285,0.013847533750236618,-0.023900872986356667,0.24800000000000005,0.404,0.15599999999999997,0.0880590074381685,0.07805314044105335,-0.010005866997115143,0.06655867991374373,0.06526673411764994,-0.0012919457960937908
7169.04,e,6,1,228,26.38,Low_Rest,2.0,0.0,1,1,0,0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,7169.34,0.2869565217,0.5176470588235295,0.12123407495059375,0.04420898150960968,-0.07702509344098407,0.292,0.484,0.192,0.11358178599664052,0.11979790355111,0.0062161175544694774,0.08266805223333337,0.07703774462523531,-0.005630307608098059
7228.91,New Point,7,1,229,59.57,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,0,7228.91,0.3913043478,0.4117647058823529,0.028288353482495077,0.012721236509400708,-0.01556711697309437,0.024,0.156,0.132,0.10264951723090583,0.09695139228900347,-0.0056981249419023605,0.061016865998905025,0.058449096852902935,-0.00256776914600209
7263.52,New Point,7,1,230,33.08,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,7261.99,0.5304347826,0.5647058823529412,0.009265647500239194,0.0029830088501157062,-0.006282638650123488,0.052000000000000005,0.0,-0.052000000000000005,0.07082434354809304,0.056622671276892876,-0.014201672271200165,0.0494079348016564,0.047079322398559,-0.0023286124030974034
7297.706667,New Point,7,1,231,35.19,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,7297.17,0.4869565217,0.4823529411764706,0.018237519251611704,0.007089896498546378,-0.011147622753065327,0.11200000000000002,0.088,-0.02400000000000002,0.06351462863067125,0.05548511749257834,-0.008029511138092915,0.048935104215818016,0.04451250696144105,-0.004422597254376964
7315.43,New Point,7,1,232,18.26,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,1,0,0,0,0,0,1,1,0,0,0,7315.43,0.5565217391,0.5058823529411764,0.016070655756572218,0.0036357741485891653,-0.012434881607983053,0.0,0.11200000000000002,0.11200000000000002,0.07156723544880068,0.0651474233913158,-0.006419812057484889,0.05527075871954039,0.049437451069680574,-0.005833307649859815
7331.213333,New Point,7,1,233,15.4,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,7330.83,0.4434782609,0.47058823529411764,0.011548726501556802,0.0027957549977635486,-0.008752971503793254,0.22000000000000003,0.20800000000000002,-0.01200000000000001,0.06367840488115215,0.0655690536822856,0.00189064880113346,0.0511057140457941,0.04759461743968948,-0.003511096606104623
7363.346667,New Point,7,1,234,32.05,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,1,0,0,0,0,0,1,0,0,0,1,7362.88,0.4347826087,0.36470588235294116,0.009849721001082074,0.002165456146003564,-0.00768426485507851,0.044,0.2,0.15600000000000003,0.0805184137348264,0.06019398269574931,-0.020324431039077093,0.046869409196674795,0.04777975095419271,0.0009103417575179115
7419.226667,New Point,7,1,235,55.7,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,1,7418.58,0.4173913043,0.4588235294117647,0.09788497753845118,0.05790717000346568,-0.039977807534985504,0.20400000000000001,0.18800000000000003,-0.015999999999999986,0.05913483989220516,0.07962431723724564,0.02048947734504048,0.049804034417703646,0.049837995887755095,3.396147005144817e-05
7468.76,x,7,1,236,48.63,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,1,7467.21,0.4086956522,0.47058823529411764,0.10383462996147401,0.04840696000154903,-0.05542766995992498,0.16799999999999998,0.036,-0.13199999999999998,0.06546490194491562,0.06418212426773172,-0.001282777677183905,0.049870169421049264,0.04598986400939297,-0.003880305411656293
7477.77,New Point,7,1,237,10.57,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,1,0,0,0,0,0,1,1,1,0,0,7477.77,0.4,0.38823529411764707,0.03044550600628466,0.015412400999892703,-0.015033105006391958,0.28400000000000003,0.40800000000000003,0.124,0.06494095007415321,0.0732209685805812,0.008280018506427997,0.046256547199567455,0.044696675171168695,-0.0015598720283987594
7517.61,x,7,1,238,39.83,Low_Rest,0.0,0.0,0,0,1,0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,7517.61,0.4086956522,0.3764705882352941,0.008628546254414969,0.007155870501322999,-0.0014726757530919704,0.2,0.10000000000000002,-0.09999999999999999,0.0637821994865391,0.07171681703657395,0.007934617550034856,0.047883005607332656,0.050399360666535206,0.0025163550592025505
7527.613333,e,7,1,239,8.27,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,1,1,0,0,0,0,1,1,0,0,1,7525.88,0.3739130435,0.5176470588235295,0.008001208497190845,0.005825452867273859,-0.0021757556299169863,0.012,0.0,-0.012,0.06462834223183504,0.06797309881081628,0.0033447565789812422,0.04977521514058529,0.04485138007407712,-0.0049238350665081684
7588.47,x,8,1,240,62.59,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,7588.47,0.3826086957,0.4,0.037925428502525456,0.013932976252221665,-0.02399245225030379,0.0,0.604,0.604,0.090278357685775,0.08533001266407683,-0.004948345021698164,0.05978986576858636,0.06166894923486318,0.0018790834662768194
7660.992,New Point,8,1,241,72.02,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,7660.48,0.4260869565,0.4117647058823529,0.08503375001288228,0.020329635994867475,-0.0647041140180148,0.21600000000000003,0.05600000000000001,-0.16000000000000003,0.07315747195810285,0.08330980414878908,0.01015233219068623,0.05688554772187073,0.059626841755782686,0.002741294033911955
7711.69,New Point,8,1,242,51.2,Low_Rest,0.0,0.0,0,1,0,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,7711.69,0.4260869565,0.4235294117647059,0.12181159000606578,0.005879758447313828,-0.11593183155875196,0.324,0.132,-0.192,0.07903111631560007,0.06918112550782732,-0.009849990807772754,0.05655286194210809,0.05567557475133751,-0.0008772871907705773
7744.490667,e,8,1,243,33.21,Low_Rest,0.0,0.0,1,1,0,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,7744.9,0.4260869565,0.4588235294117647,0.01192566725354202,0.0024005781477437686,-0.00952508910579825,0.4880000000000001,0.524,0.03599999999999992,0.05996936647153989,0.06462545792671888,0.004656091455178993,0.048760488894399566,0.049061480933274164,0.0003009920388745979
7916.48,New Point,8,1,244,171.3,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,1,7916.2,0.4956521739,0.5294117647058824,0.13079490004026978,0.056080064507433934,-0.07471483553283584,0.392,0.45600000000000007,0.06400000000000006,0.18012192609920236,0.14541830268484085,-0.034703623414361506,0.10316153913164561,0.09785882074337313,-0.0053027183882724815
7943.424,New Point,8,1,245,26.43,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,1,7942.63,0.4782608696,0.4235294117647059,0.09936317993309123,0.037017976733500775,-0.06234520319959045,0.42000000000000004,0.164,-0.256,0.1211005965661999,0.11957784264040539,-0.0015227539257945122,0.08222956649079695,0.08349844104051962,0.0012688745497226733
8026.197333,New Point,8,1,246,83.33,Low_Rest,0.0,0.0,0,0,1,0,1.0,0.0,0,0,0,0,0,0,1,1,0,0,1,8025.96,0.4608695652,0.49411764705882355,0.1636549426067754,0.08549482300614443,-0.07816011960063098,0.608,0.708,0.09999999999999998,0.1267653070895801,0.1096163991536963,-0.017148907935883792,0.08918368695085849,0.08286934991635436,-0.006314337034504125
8041.962667,e,8,1,247,16.26,Low_Rest,2.0,0.0,1,1,0,0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,8042.22,0.0,0.4235294117647059,0.13560688757119185,0.08426078694763034,-0.051346100623561514,0.5520000000000002,0.768,0.21599999999999986,0.11089831655127809,0.14469881236091564,0.03380049580963755,0.08244593708235892,0.08555441341148053,0.003108476329121604
